#      	Open      	High	        Low      	Close	        Volume	Date
50	17.450001	17.450001	17.450001	17.450001	1830000	1950-03-15
51	17.490000	17.490000	17.490000	17.490000	2060000	1950-03-16
52	17.450001	17.450001	17.450001	17.450001	1600000	1950-03-17
53	17.440001	17.440001	17.440001	17.440001	1430000	1950-03-20
54	17.450001	17.450001	17.450001	17.450001	1400000	1950-03-21
55	17.549999	17.549999	17.549999	17.549999	2010000	1950-03-22
56	17.559999	17.559999	17.559999	17.559999	2020000	1950-03-23
57	17.559999	17.559999	17.559999	17.559999	1570000	1950-03-24
58	17.459999	17.459999	17.459999	17.459999	1930000	1950-03-27
59	17.530001	17.530001	17.530001	17.530001	1780000	1950-03-28
60	17.440001	17.440001	17.440001	17.440001	2090000	1950-03-29
61	17.299999	17.299999	17.299999	17.299999	2370000	1950-03-30
62	17.290001	17.290001	17.290001	17.290001	1880000	1950-03-31
63	17.530001	17.530001	17.530001	17.530001	1570000	1950-04-03
64	17.549999	17.549999	17.549999	17.549999	2010000	1950-04-04
65	17.629999	17.629999	17.629999	17.629999	1430000	1950-04-05
66	17.780001	17.780001	17.780001	17.780001	2000000	1950-04-06
67	17.850000	17.850000	17.850000	17.850000	2070000	1950-04-10
68	17.750000	17.750000	17.750000	17.750000	2010000	1950-04-11
69	17.940001	17.940001	17.940001	17.940001	2010000	1950-04-12
70	17.980000	17.980000	17.980000	17.980000	2410000	1950-04-13
71	17.959999	17.959999	17.959999	17.959999	2750000	1950-04-14
72	17.879999	17.879999	17.879999	17.879999	2520000	1950-04-17
73	18.030001	18.030001	18.030001	18.030001	3320000	1950-04-18
74	18.049999	18.049999	18.049999	18.049999	2950000	1950-04-19
75	17.930000	17.930000	17.930000	17.930000	2590000	1950-04-20
76	17.959999	17.959999	17.959999	17.959999	2710000	1950-04-21
77	17.830000	17.830000	17.830000	17.830000	2310000	1950-04-24
78	17.830000	17.830000	17.830000	17.830000	1830000	1950-04-25
79	17.760000	17.760000	17.760000	17.760000	1880000	1950-04-26
80	17.860001	17.860001	17.860001	17.860001	2070000	1950-04-27
81	17.959999	17.959999	17.959999	17.959999	2190000	1950-04-28
82	18.219999	18.219999	18.219999	18.219999	2390000	1950-05-01
83	18.110001	18.110001	18.110001	18.110001	2250000	1950-05-02
84	18.270000	18.270000	18.270000	18.270000	2120000	1950-05-03
85	18.120001	18.120001	18.120001	18.120001	2150000	1950-05-04
86	18.219999	18.219999	18.219999	18.219999	1800000	1950-05-05
87	18.270000	18.270000	18.270000	18.270000	1680000	1950-05-08
88	18.270000	18.270000	18.270000	18.270000	1720000	1950-05-09
89	18.290001	18.290001	18.290001	18.290001	1880000	1950-05-10
90	18.290001	18.290001	18.290001	18.290001	1750000	1950-05-11
91	18.180000	18.180000	18.180000	18.180000	1790000	1950-05-12
92	18.260000	18.260000	18.260000	18.260000	1220000	1950-05-15
93	18.440001	18.440001	18.440001	18.440001	1730000	1950-05-16
94	18.520000	18.520000	18.520000	18.520000	2020000	1950-05-17
95	18.559999	18.559999	18.559999	18.559999	5240000	1950-05-18
96	18.680000	18.680000	18.680000	18.680000	2110000	1950-05-19
97	18.600000	18.600000	18.600000	18.600000	1620000	1950-05-22
98	18.709999	18.709999	18.709999	18.709999	1460000	1950-05-23
99	18.690001	18.690001	18.690001	18.690001	1850000	1950-05-24
100	18.690001	18.690001	18.690001	18.690001	1480000	1950-05-25
101	18.670000	18.670000	18.670000	18.670000	1330000	1950-05-26
102	18.719999	18.719999	18.719999	18.719999	1110000	1950-05-29
103	18.780001	18.780001	18.780001	18.780001	1530000	1950-05-31
104	18.770000	18.770000	18.770000	18.770000	1580000	1950-06-01
105	18.790001	18.790001	18.790001	18.790001	1450000	1950-06-02
106	18.600000	18.600000	18.600000	18.600000	1630000	1950-06-05
107	18.879999	18.879999	18.879999	18.879999	2250000	1950-06-06
108	18.930000	18.930000	18.930000	18.930000	1750000	1950-06-07
109	19.139999	19.139999	19.139999	19.139999	1780000	1950-06-08
110	19.260000	19.260000	19.260000	19.260000	2130000	1950-06-09
111	19.400000	19.400000	19.400000	19.400000	1790000	1950-06-12
112	19.250000	19.250000	19.250000	19.250000	1790000	1950-06-13
113	18.980000	18.980000	18.980000	18.980000	1650000	1950-06-14
114	18.930000	18.930000	18.930000	18.930000	1530000	1950-06-15
115	18.969999	18.969999	18.969999	18.969999	1180000	1950-06-16
116	18.920000	18.920000	18.920000	18.920000	1290000	1950-06-19
117	18.830000	18.830000	18.830000	18.830000	1470000	1950-06-20
118	19.000000	19.000000	19.000000	19.000000	1750000	1950-06-21
119	19.160000	19.160000	19.160000	19.160000	1830000	1950-06-22
120	19.139999	19.139999	19.139999	19.139999	1700000	1950-06-23
121	18.110001	18.110001	18.110001	18.110001	3950000	1950-06-26
122	17.910000	17.910000	17.910000	17.910000	4860000	1950-06-27
123	18.110001	18.110001	18.110001	18.110001	2600000	1950-06-28
124	17.440001	17.440001	17.440001	17.440001	3040000	1950-06-29
125	17.690001	17.690001	17.690001	17.690001	2660000	1950-06-30
126	17.639999	17.639999	17.639999	17.639999	1550000	1950-07-03
127	17.809999	17.809999	17.809999	17.809999	1400000	1950-07-05
128	17.910000	17.910000	17.910000	17.910000	1570000	1950-07-06
129	17.670000	17.670000	17.670000	17.670000	1870000	1950-07-07
130	17.590000	17.590000	17.590000	17.590000	1960000	1950-07-10
131	17.320000	17.320000	17.320000	17.320000	3250000	1950-07-11
132	16.870001	16.870001	16.870001	16.870001	3200000	1950-07-12
133	16.690001	16.690001	16.690001	16.690001	2660000	1950-07-13
134	16.870001	16.870001	16.870001	16.870001	1900000	1950-07-14
135	16.680000	16.680000	16.680000	16.680000	1520000	1950-07-17
136	17.059999	17.059999	17.059999	17.059999	1820000	1950-07-18
137	17.360001	17.360001	17.360001	17.360001	2430000	1950-07-19
138	17.610001	17.610001	17.610001	17.610001	3160000	1950-07-20
139	17.590000	17.590000	17.590000	17.590000	2810000	1950-07-21
140	17.480000	17.480000	17.480000	17.480000	2300000	1950-07-24
141	17.230000	17.230000	17.230000	17.230000	2770000	1950-07-25
142	17.270000	17.270000	17.270000	17.270000	2460000	1950-07-26
143	17.500000	17.500000	17.500000	17.500000	2300000	1950-07-27
144	17.690001	17.690001	17.690001	17.690001	2050000	1950-07-28
145	17.840000	17.840000	17.840000	17.840000	1590000	1950-07-31
146	18.020000	18.020000	18.020000	18.020000	1970000	1950-08-01
147	17.950001	17.950001	17.950001	17.950001	1980000	1950-08-02
148	17.990000	17.990000	17.990000	17.990000	1660000	1950-08-03
149	18.139999	18.139999	18.139999	18.139999	1600000	1950-08-04
150	18.410000	18.410000	18.410000	18.410000	1850000	1950-08-07
151	18.459999	18.459999	18.459999	18.459999	2180000	1950-08-08
152	18.610001	18.610001	18.610001	18.610001	1760000	1950-08-09
153	18.480000	18.480000	18.480000	18.480000	1870000	1950-08-10
154	18.280001	18.280001	18.280001	18.280001	1680000	1950-08-11
155	18.290001	18.290001	18.290001	18.290001	1280000	1950-08-14
156	18.320000	18.320000	18.320000	18.320000	1330000	1950-08-15
157	18.340000	18.340000	18.340000	18.340000	1770000	1950-08-16
158	18.540001	18.540001	18.540001	18.540001	2170000	1950-08-17
159	18.680000	18.680000	18.680000	18.680000	1780000	1950-08-18
160	18.700001	18.700001	18.700001	18.700001	1840000	1950-08-21
161	18.680000	18.680000	18.680000	18.680000	1550000	1950-08-22
162	18.820000	18.820000	18.820000	18.820000	1580000	1950-08-23
163	18.790001	18.790001	18.790001	18.790001	1620000	1950-08-24
164	18.540001	18.540001	18.540001	18.540001	1610000	1950-08-25
165	18.530001	18.530001	18.530001	18.530001	1300000	1950-08-28
166	18.540001	18.540001	18.540001	18.540001	1890000	1950-08-29
167	18.430000	18.430000	18.430000	18.430000	1490000	1950-08-30
168	18.420000	18.420000	18.420000	18.420000	1140000	1950-08-31
169	18.549999	18.549999	18.549999	18.549999	1290000	1950-09-01
170	18.680000	18.680000	18.680000	18.680000	1250000	1950-09-05
171	18.540001	18.540001	18.540001	18.540001	1300000	1950-09-06
172	18.590000	18.590000	18.590000	18.590000	1340000	1950-09-07
173	18.750000	18.750000	18.750000	18.750000	1960000	1950-09-08
174	18.610001	18.610001	18.610001	18.610001	1860000	1950-09-11
175	18.870001	18.870001	18.870001	18.870001	1680000	1950-09-12
176	19.090000	19.090000	19.090000	19.090000	2600000	1950-09-13
177	19.180000	19.180000	19.180000	19.180000	2350000	1950-09-14
178	19.290001	19.290001	19.290001	19.290001	2410000	1950-09-15
179	19.370001	19.370001	19.370001	19.370001	2040000	1950-09-18
180	19.309999	19.309999	19.309999	19.309999	1590000	1950-09-19
181	19.209999	19.209999	19.209999	19.209999	2100000	1950-09-20
182	19.370001	19.370001	19.370001	19.370001	1650000	1950-09-21
183	19.440001	19.440001	19.440001	19.440001	2510000	1950-09-22
184	19.420000	19.420000	19.420000	19.420000	2020000	1950-09-25
185	19.139999	19.139999	19.139999	19.139999	2280000	1950-09-26
186	19.410000	19.410000	19.410000	19.410000	2360000	1950-09-27
187	19.420000	19.420000	19.420000	19.420000	2200000	1950-09-28
188	19.450001	19.450001	19.450001	19.450001	1800000	1950-09-29
189	19.690001	19.690001	19.690001	19.690001	2200000	1950-10-02
190	19.660000	19.660000	19.660000	19.660000	2480000	1950-10-03
191	20.000000	20.000000	20.000000	20.000000	2920000	1950-10-04
192	19.889999	19.889999	19.889999	19.889999	2490000	1950-10-05
193	20.120001	20.120001	20.120001	20.120001	2360000	1950-10-06
194	20.000000	20.000000	20.000000	20.000000	2330000	1950-10-09
195	19.780001	19.780001	19.780001	19.780001	1870000	1950-10-10
196	19.860001	19.860001	19.860001	19.860001	2200000	1950-10-11
197	19.850000	19.850000	19.850000	19.850000	2030000	1950-10-13
198	19.709999	19.709999	19.709999	19.709999	1630000	1950-10-16
199	19.889999	19.889999	19.889999	19.889999	2010000	1950-10-17
200	20.010000	20.010000	20.010000	20.010000	2410000	1950-10-18
201	20.020000	20.020000	20.020000	20.020000	2250000	1950-10-19
202	19.959999	19.959999	19.959999	19.959999	1840000	1950-10-20
203	19.959999	19.959999	19.959999	19.959999	1850000	1950-10-23
204	20.080000	20.080000	20.080000	20.080000	1790000	1950-10-24
205	20.049999	20.049999	20.049999	20.049999	1930000	1950-10-25
206	19.610001	19.610001	19.610001	19.610001	3000000	1950-10-26
207	19.770000	19.770000	19.770000	19.770000	1800000	1950-10-27
208	19.610001	19.610001	19.610001	19.610001	1790000	1950-10-30
209	19.530001	19.530001	19.530001	19.530001	2010000	1950-10-31
210	19.559999	19.559999	19.559999	19.559999	1780000	1950-11-01
211	19.730000	19.730000	19.730000	19.730000	1580000	1950-11-02
212	19.850000	19.850000	19.850000	19.850000	1560000	1950-11-03
213	19.360001	19.360001	19.360001	19.360001	2580000	1950-11-06
214	19.559999	19.559999	19.559999	19.559999	1850000	1950-11-08
215	19.790001	19.790001	19.790001	19.790001	1760000	1950-11-09
216	19.940001	19.940001	19.940001	19.940001	1640000	1950-11-10
217	20.010000	20.010000	20.010000	20.010000	1630000	1950-11-13
218	19.860001	19.860001	19.860001	19.860001	1780000	1950-11-14
219	19.820000	19.820000	19.820000	19.820000	1620000	1950-11-15
220	19.719999	19.719999	19.719999	19.719999	1760000	1950-11-16
221	19.860001	19.860001	19.860001	19.860001	2130000	1950-11-17
222	19.930000	19.930000	19.930000	19.930000	2250000	1950-11-20
223	19.879999	19.879999	19.879999	19.879999	2010000	1950-11-21
224	20.160000	20.160000	20.160000	20.160000	2730000	1950-11-22
225	20.320000	20.320000	20.320000	20.320000	2620000	1950-11-24
226	20.180000	20.180000	20.180000	20.180000	1740000	1950-11-27
227	19.559999	19.559999	19.559999	19.559999	2970000	1950-11-28
228	19.370001	19.370001	19.370001	19.370001	2770000	1950-11-29
229	19.510000	19.510000	19.510000	19.510000	2080000	1950-11-30
230	19.660000	19.660000	19.660000	19.660000	1870000	1950-12-01
231	19.000000	19.000000	19.000000	19.000000	2510000	1950-12-04
232	19.309999	19.309999	19.309999	19.309999	1940000	1950-12-05
233	19.450001	19.450001	19.450001	19.450001	2010000	1950-12-06
234	19.400000	19.400000	19.400000	19.400000	1810000	1950-12-07
235	19.400000	19.400000	19.400000	19.400000	2310000	1950-12-08
236	19.719999	19.719999	19.719999	19.719999	2600000	1950-12-11
237	19.680000	19.680000	19.680000	19.680000	2140000	1950-12-12
238	19.670000	19.670000	19.670000	19.670000	2030000	1950-12-13
239	19.430000	19.430000	19.430000	19.430000	2660000	1950-12-14
240	19.330000	19.330000	19.330000	19.330000	2420000	1950-12-15
241	19.850000	19.850000	19.850000	19.850000	4500000	1950-12-18
242	19.959999	19.959999	19.959999	19.959999	3650000	1950-12-19
243	19.969999	19.969999	19.969999	19.969999	3510000	1950-12-20
244	19.980000	19.980000	19.980000	19.980000	3990000	1950-12-21
245	20.070000	20.070000	20.070000	20.070000	2720000	1950-12-22
246	19.920000	19.920000	19.920000	19.920000	2660000	1950-12-26
247	20.299999	20.299999	20.299999	20.299999	2940000	1950-12-27
248	20.379999	20.379999	20.379999	20.379999	3560000	1950-12-28
249	20.430000	20.430000	20.430000	20.430000	3440000	1950-12-29
250	20.770000	20.770000	20.770000	20.770000	3030000	1951-01-02
251	20.690001	20.690001	20.690001	20.690001	3370000	1951-01-03
252	20.870001	20.870001	20.870001	20.870001	3390000	1951-01-04
253	20.870001	20.870001	20.870001	20.870001	3390000	1951-01-05
254	21.000000	21.000000	21.000000	21.000000	2780000	1951-01-08
255	21.120001	21.120001	21.120001	21.120001	3800000	1951-01-09
256	20.850000	20.850000	20.850000	20.850000	3270000	1951-01-10
257	21.190001	21.190001	21.190001	21.190001	3490000	1951-01-11
258	21.110001	21.110001	21.110001	21.110001	2950000	1951-01-12
259	21.299999	21.299999	21.299999	21.299999	2830000	1951-01-15
260	21.459999	21.459999	21.459999	21.459999	3740000	1951-01-16
261	21.549999	21.549999	21.549999	21.549999	3880000	1951-01-17
262	21.400000	21.400000	21.400000	21.400000	3490000	1951-01-18
263	21.360001	21.360001	21.360001	21.360001	3170000	1951-01-19
264	21.180000	21.180000	21.180000	21.180000	2570000	1951-01-22
265	21.260000	21.260000	21.260000	21.260000	2080000	1951-01-23
266	21.160000	21.160000	21.160000	21.160000	1990000	1951-01-24
267	21.030001	21.030001	21.030001	21.030001	2520000	1951-01-25
268	21.260000	21.260000	21.260000	21.260000	2230000	1951-01-26
269	21.670000	21.670000	21.670000	21.670000	2630000	1951-01-29
270	21.740000	21.740000	21.740000	21.740000	2480000	1951-01-30
271	21.660000	21.660000	21.660000	21.660000	2340000	1951-01-31
272	21.770000	21.770000	21.770000	21.770000	2380000	1951-02-01
273	21.959999	21.959999	21.959999	21.959999	3030000	1951-02-02
274	22.200001	22.200001	22.200001	22.200001	2680000	1951-02-05
275	22.120001	22.120001	22.120001	22.120001	2370000	1951-02-06
276	21.990000	21.990000	21.990000	21.990000	2020000	1951-02-07
277	22.090000	22.090000	22.090000	22.090000	2120000	1951-02-08
278	22.170000	22.170000	22.170000	22.170000	2550000	1951-02-09
279	22.180000	22.180000	22.180000	22.180000	2400000	1951-02-13
280	22.120001	22.120001	22.120001	22.120001	2050000	1951-02-14
281	22.000000	22.000000	22.000000	22.000000	1700000	1951-02-15
282	22.129999	22.129999	22.129999	22.129999	1860000	1951-02-16
283	21.830000	21.830000	21.830000	21.830000	1910000	1951-02-19
284	21.790001	21.790001	21.790001	21.790001	2010000	1951-02-20
285	21.860001	21.860001	21.860001	21.860001	1670000	1951-02-21
286	21.920000	21.920000	21.920000	21.920000	1540000	1951-02-23
287	21.930000	21.930000	21.930000	21.930000	1650000	1951-02-26
288	21.760000	21.760000	21.760000	21.760000	1680000	1951-02-27
289	21.799999	21.799999	21.799999	21.799999	1640000	1951-02-28
290	21.850000	21.850000	21.850000	21.850000	1610000	1951-03-01
291	21.930000	21.930000	21.930000	21.930000	1570000	1951-03-02
292	21.790001	21.790001	21.790001	21.790001	1690000	1951-03-05
293	21.790001	21.790001	21.790001	21.790001	1490000	1951-03-06
294	21.860001	21.860001	21.860001	21.860001	1770000	1951-03-07
295	21.950001	21.950001	21.950001	21.950001	1440000	1951-03-08
296	21.950001	21.950001	21.950001	21.950001	1610000	1951-03-09
297	21.700001	21.700001	21.700001	21.700001	1640000	1951-03-12
298	21.410000	21.410000	21.410000	21.410000	2330000	1951-03-13
299	21.250000	21.250000	21.250000	21.250000	2110000	1951-03-14
300	21.290001	21.290001	21.290001	21.290001	2070000	1951-03-15
301	21.639999	21.639999	21.639999	21.639999	1660000	1951-03-16
302	21.559999	21.559999	21.559999	21.559999	1120000	1951-03-19
303	21.520000	21.520000	21.520000	21.520000	1020000	1951-03-20
304	21.639999	21.639999	21.639999	21.639999	1310000	1951-03-21
305	21.730000	21.730000	21.730000	21.730000	1290000	1951-03-22
306	21.530001	21.530001	21.530001	21.530001	1230000	1951-03-26
307	21.510000	21.510000	21.510000	21.510000	1250000	1951-03-27
308	21.260000	21.260000	21.260000	21.260000	1770000	1951-03-28
309	21.330000	21.330000	21.330000	21.330000	1300000	1951-03-29
310	21.480000	21.480000	21.480000	21.480000	1150000	1951-03-30
311	21.320000	21.320000	21.320000	21.320000	1280000	1951-04-02
312	21.260000	21.260000	21.260000	21.260000	1220000	1951-04-03
313	21.400000	21.400000	21.400000	21.400000	1300000	1951-04-04
314	21.690001	21.690001	21.690001	21.690001	1790000	1951-04-05
315	21.719999	21.719999	21.719999	21.719999	1450000	1951-04-06
316	21.680000	21.680000	21.680000	21.680000	1110000	1951-04-09
317	21.650000	21.650000	21.650000	21.650000	1280000	1951-04-10
318	21.639999	21.639999	21.639999	21.639999	1420000	1951-04-11
319	21.830000	21.830000	21.830000	21.830000	1530000	1951-04-12
320	22.090000	22.090000	22.090000	22.090000	2120000	1951-04-13
321	22.040001	22.040001	22.040001	22.040001	1730000	1951-04-16
322	22.090000	22.090000	22.090000	22.090000	1470000	1951-04-17
323	22.129999	22.129999	22.129999	22.129999	1780000	1951-04-18
324	22.040001	22.040001	22.040001	22.040001	1520000	1951-04-19
325	22.040001	22.040001	22.040001	22.040001	940000	1951-04-20
326	22.049999	22.049999	22.049999	22.049999	1160000	1951-04-23
327	21.959999	21.959999	21.959999	21.959999	1420000	1951-04-24
328	21.969999	21.969999	21.969999	21.969999	1520000	1951-04-25
329	22.160000	22.160000	22.160000	22.160000	1800000	1951-04-26
330	22.389999	22.389999	22.389999	22.389999	2120000	1951-04-27
331	22.430000	22.430000	22.430000	22.430000	1790000	1951-04-30
332	22.530001	22.530001	22.530001	22.530001	1760000	1951-05-01
333	22.620001	22.620001	22.620001	22.620001	1900000	1951-05-02
334	22.809999	22.809999	22.809999	22.809999	2060000	1951-05-03
335	22.770000	22.770000	22.770000	22.770000	2050000	1951-05-04
336	22.629999	22.629999	22.629999	22.629999	1580000	1951-05-07
337	22.610001	22.610001	22.610001	22.610001	1600000	1951-05-08
338	22.639999	22.639999	22.639999	22.639999	1960000	1951-05-09
339	22.510000	22.510000	22.510000	22.510000	1660000	1951-05-10
340	22.330000	22.330000	22.330000	22.330000	1640000	1951-05-11
341	22.180000	22.180000	22.180000	22.180000	1250000	1951-05-14
342	21.760000	21.760000	21.760000	21.760000	2020000	1951-05-15
343	21.690001	21.690001	21.690001	21.690001	1660000	1951-05-16
344	21.910000	21.910000	21.910000	21.910000	1370000	1951-05-17
345	21.510000	21.510000	21.510000	21.510000	1660000	1951-05-18
346	21.459999	21.459999	21.459999	21.459999	1580000	1951-05-21
347	21.360001	21.360001	21.360001	21.360001	1440000	1951-05-22
348	21.160000	21.160000	21.160000	21.160000	1540000	1951-05-23
349	21.049999	21.049999	21.049999	21.049999	2580000	1951-05-24
350	21.030001	21.030001	21.030001	21.030001	1210000	1951-05-25
351	21.209999	21.209999	21.209999	21.209999	1240000	1951-05-28
352	21.350000	21.350000	21.350000	21.350000	1190000	1951-05-29
353	21.520000	21.520000	21.520000	21.520000	1220000	1951-05-31
354	21.480000	21.480000	21.480000	21.480000	9810000	1951-06-01
355	21.240000	21.240000	21.240000	21.240000	1100000	1951-06-04
356	21.330000	21.330000	21.330000	21.330000	1180000	1951-06-05
357	21.480000	21.480000	21.480000	21.480000	1200000	1951-06-06
358	21.559999	21.559999	21.559999	21.559999	1340000	1951-06-07
359	21.490000	21.490000	21.490000	21.490000	1000000	1951-06-08
360	21.610001	21.610001	21.610001	21.610001	1220000	1951-06-11
361	21.520000	21.520000	21.520000	21.520000	1200000	1951-06-12
362	21.549999	21.549999	21.549999	21.549999	1060000	1951-06-13
363	21.840000	21.840000	21.840000	21.840000	1300000	1951-06-14
364	22.040001	22.040001	22.040001	22.040001	1370000	1951-06-15
365	22.049999	22.049999	22.049999	22.049999	1050000	1951-06-18
366	22.020000	22.020000	22.020000	22.020000	1100000	1951-06-19
367	21.910000	21.910000	21.910000	21.910000	1120000	1951-06-20
368	21.780001	21.780001	21.780001	21.780001	1100000	1951-06-21
369	21.549999	21.549999	21.549999	21.549999	1340000	1951-06-22
370	21.290001	21.290001	21.290001	21.290001	2440000	1951-06-25
371	21.299999	21.299999	21.299999	21.299999	1260000	1951-06-26
372	21.370001	21.370001	21.370001	21.370001	1360000	1951-06-27
373	21.100000	21.100000	21.100000	21.100000	1940000	1951-06-28
374	20.959999	20.959999	20.959999	20.959999	1730000	1951-06-29
375	21.100000	21.100000	21.100000	21.100000	1350000	1951-07-02
376	21.230000	21.230000	21.230000	21.230000	1250000	1951-07-03
377	21.639999	21.639999	21.639999	21.639999	1410000	1951-07-05
378	21.639999	21.639999	21.639999	21.639999	1170000	1951-07-06
379	21.730000	21.730000	21.730000	21.730000	1110000	1951-07-09
380	21.629999	21.629999	21.629999	21.629999	990000	1951-07-10
381	21.680000	21.680000	21.680000	21.680000	970000	1951-07-11
382	21.799999	21.799999	21.799999	21.799999	1050000	1951-07-12
383	21.980000	21.980000	21.980000	21.980000	1320000	1951-07-13
384	21.730000	21.730000	21.730000	21.730000	1200000	1951-07-16
385	21.920000	21.920000	21.920000	21.920000	1280000	1951-07-17
386	21.879999	21.879999	21.879999	21.879999	1370000	1951-07-18
387	21.840000	21.840000	21.840000	21.840000	1120000	1951-07-19
388	21.879999	21.879999	21.879999	21.879999	1390000	1951-07-20
389	22.100000	22.100000	22.100000	22.100000	1320000	1951-07-23
390	22.440001	22.440001	22.440001	22.440001	1740000	1951-07-24
391	22.320000	22.320000	22.320000	22.320000	1870000	1951-07-25
392	22.469999	22.469999	22.469999	22.469999	1480000	1951-07-26
393	22.530001	22.530001	22.530001	22.530001	1450000	1951-07-27
394	22.629999	22.629999	22.629999	22.629999	1600000	1951-07-30
395	22.400000	22.400000	22.400000	22.400000	1550000	1951-07-31
396	22.510000	22.510000	22.510000	22.510000	1680000	1951-08-01
397	22.820000	22.820000	22.820000	22.820000	2130000	1951-08-02
398	22.850000	22.850000	22.850000	22.850000	1570000	1951-08-03
399	23.010000	23.010000	23.010000	23.010000	1600000	1951-08-06
400	23.030001	23.030001	23.030001	23.030001	1810000	1951-08-07
401	22.930000	22.930000	22.930000	22.930000	1410000	1951-08-08
402	22.840000	22.840000	22.840000	22.840000	1500000	1951-08-09
403	22.790001	22.790001	22.790001	22.790001	1260000	1951-08-10
404	22.799999	22.799999	22.799999	22.799999	1320000	1951-08-13
405	22.700001	22.700001	22.700001	22.700001	1180000	1951-08-14
406	22.790001	22.790001	22.790001	22.790001	1340000	1951-08-15
407	22.870001	22.870001	22.870001	22.870001	1750000	1951-08-16
408	22.940001	22.940001	22.940001	22.940001	1620000	1951-08-17
409	22.930000	22.930000	22.930000	22.930000	1130000	1951-08-20
410	22.830000	22.830000	22.830000	22.830000	1400000	1951-08-21
411	22.750000	22.750000	22.750000	22.750000	1130000	1951-08-22
412	22.900000	22.900000	22.900000	22.900000	1230000	1951-08-23
413	22.879999	22.879999	22.879999	22.879999	1210000	1951-08-24
414	22.850000	22.850000	22.850000	22.850000	1080000	1951-08-27
415	22.900000	22.900000	22.900000	22.900000	1280000	1951-08-28
416	23.080000	23.080000	23.080000	23.080000	1520000	1951-08-29
417	23.240000	23.240000	23.240000	23.240000	1950000	1951-08-30
418	23.280001	23.280001	23.280001	23.280001	1530000	1951-08-31
419	23.280001	23.280001	23.280001	23.280001	1520000	1951-09-04
420	23.420000	23.420000	23.420000	23.420000	1850000	1951-09-05
421	23.469999	23.469999	23.469999	23.469999	2150000	1951-09-06
422	23.530001	23.530001	23.530001	23.530001	1970000	1951-09-07
